route_id,stop_sequence,stop_id,latitude,longitude,distance_from_prev_km,road_type,planned_arrival,actual_arrival,time_window_open,time_window_close,planned_service_min,actual_service_min,planned_travel_min,actual_travel_min,delay_at_stop_min,missed_time_window,delay_probability,package_count,package_weight_kg
RT-0093,2,STP-81188,39.74743,36.80512,51.63,rural,2025-03-28 01:55:57,2025-03-28 02:00:39,2025-03-28 01:33:57,2025-03-28 02:17:57,9.5,13.8,47.7,48.4,0.7,0,0.226,1,23.9
RT-0093,3,STP-77193,39.793565,37.370893,48.63,rural,2025-03-28 02:50:21,2025-03-28 02:59:57,2025-03-28 02:34:21,2025-03-28 03:15:21,18.0,17.7,44.9,45.5,0.6,0,0.108,19,39.4
RT-0093,4,STP-71438,39.633506,37.076841,30.81,rural,2025-03-28 03:36:45,2025-03-28 03:46:27,2025-03-28 03:20:45,2025-03-28 03:59:45,16.9,17.8,28.4,28.8,0.4,0,0.216,14,10.9
RT-0093,5,STP-68978,39.711766,36.818062,23.8,rural,2025-03-28 04:15:39,2025-03-28 04:26:33,2025-03-28 03:56:39,2025-03-28 04:25:39,7.1,10.6,22.0,22.3,0.3,1,0.161,12,17.3
RT-0093,6,STP-64938,39.455432,37.251576,46.83,rural,2025-03-28 05:05:57,2025-03-28 05:20:57,2025-03-28 04:46:57,2025-03-28 05:25:57,16.4,22.2,43.2,43.8,0.6,0,0.179,19,39.4
RT-0094,1,STP-89084,39.493168,36.912015,38.97,highway,2025-02-09 22:05:44,2025-02-09 22:37:14,2025-02-09 21:46:44,2025-02-09 22:21:44,6.0,9.4,26.0,57.5,31.5,1,0.438,17,4.0
RT-0094,2,STP-17530,39.421191,36.806628,12.08,highway,2025-02-09 22:19:50,2025-02-09 23:04:32,2025-02-09 21:57:50,2025-02-09 22:34:50,9.9,15.1,8.1,17.9,9.8,1,0.589,5,27.1
RT-0094,3,STP-72685,39.645886,37.033396,31.66,highway,2025-02-09 22:50:50,2025-02-10 00:06:20,2025-02-09 22:34:50,2025-02-09 23:09:50,18.6,18.0,21.1,46.7,25.6,1,0.478,16,8.4
RT-0094,4,STP-85378,39.763493,37.152495,16.58,highway,2025-02-09 23:20:32,2025-02-10 00:48:56,2025-02-09 23:02:32,2025-02-09 23:36:32,12.5,16.8,11.1,24.6,13.5,1,0.393,5,22.6
RT-0094,5,STP-62328,39.562909,36.948104,28.35,highway,2025-02-09 23:51:56,2025-02-10 01:47:32,2025-02-09 23:26:56,2025-02-10 00:15:56,9.9,12.4,18.9,41.8,22.9,1,0.484,2,37.0
RT-0095,1,STP-30700,39.364266,37.17685,41.34,urban,2025-04-30 07:56:54,2025-04-30 09:19:24,2025-04-30 07:40:54,2025-04-30 08:21:54,9.4,14.4,62.0,144.5,82.5,1,0.507,18,6.5
RT-0095,2,STP-58330,39.24592,36.863135,30.03,urban,2025-04-30 08:51:18,2025-04-30 11:18:42,2025-04-30 08:27:18,2025-04-30 09:06:18,16.5,17.5,45.0,104.9,59.9,1,0.475,17,2.7
RT-0095,3,STP-13501,39.243917,37.216691,30.45,urban,2025-04-30 09:53:30,2025-04-30 13:22:42,2025-04-30 09:31:30,2025-04-30 10:09:30,16.2,17.9,45.7,106.5,60.8,1,0.504,1,12.9
RT-0095,4,STP-27888,39.396266,37.249206,17.17,urban,2025-04-30 10:35:30,2025-04-30 14:40:42,2025-04-30 10:08:30,2025-04-30 10:52:30,12.3,10.5,25.8,60.1,34.3,1,0.567,15,7.4
RT-0095,5,STP-46587,39.704938,36.902353,45.41,urban,2025-04-30 11:55:54,2025-04-30 17:29:54,2025-04-30 11:36:54,2025-04-30 12:08:54,5.3,4.7,68.1,158.7,90.6,1,0.531,13,8.8
RT-0095,6,STP-98000,39.658153,37.20643,26.54,urban,2025-04-30 12:41:00,2025-04-30 19:07:24,2025-04-30 12:25:00,2025-04-30 12:52:00,7.3,7.9,39.8,92.8,53.0,1,0.603,18,11.2
RT-0095,7,STP-16259,39.701901,37.286907,8.43,urban,2025-04-30 13:00:54,2025-04-30 19:44:42,2025-04-30 12:47:54,2025-04-30 13:22:54,14.6,20.0,12.6,29.4,16.8,1,0.563,15,3.1
RT-0096,1,STP-32004,39.634407,36.826408,40.69,highway,2025-03-15 00:25:21,2025-03-15 00:33:09,2025-03-15 00:05:21,2025-03-15 00:52:21,12.7,18.4,27.1,34.9,7.8,0,0.178,20,10.8
RT-0096,2,STP-81002,39.437038,37.056728,29.53,highway,2025-03-15 00:57:45,2025-03-15 01:16:57,2025-03-15 00:37:45,2025-03-15 01:12:45,8.5,7.5,19.7,25.4,5.7,1,0.056,11,1.1
RT-0096,3,STP-37887,39.475266,36.83961,19.12,highway,2025-03-15 01:18:57,2025-03-15 01:40:51,2025-03-15 00:57:57,2025-03-15 01:29:57,17.2,22.7,12.7,16.4,3.7,1,0.067,7,20.8
RT-0096,4,STP-88494,39.499746,37.394285,47.68,highway,2025-03-15 02:07:57,2025-03-15 02:44:33,2025-03-15 01:39:57,2025-03-15 02:22:57,15.7,22.5,31.8,41.0,9.2,1,0.103,4,30.2
RT-0096,5,STP-92689,39.617789,37.20674,20.76,highway,2025-03-15 02:37:27,2025-03-15 03:24:51,2025-03-15 02:17:27,2025-03-15 02:52:27,19.6,26.6,13.8,17.8,4.0,1,0.18,11,48.9
RT-0096,6,STP-97342,39.489278,37.001063,22.7,highway,2025-03-15 03:12:09,2025-03-15 04:10:57,2025-03-15 02:50:09,2025-03-15 03:38:09,14.1,17.9,15.1,19.5,4.4,1,0.181,8,25.4
RT-0096,7,STP-11742,39.339564,37.169809,22.07,highway,2025-03-15 03:40:57,2025-03-15 04:47:45,2025-03-15 03:17:57,2025-03-15 03:57:57,18.5,19.4,14.7,18.9,4.2,1,0.177,2,7.3
RT-0096,8,STP-75369,39.377969,36.891002,24.35,highway,2025-03-15 04:15:39,2025-03-15 05:28:03,2025-03-15 03:46:39,2025-03-15 04:39:39,8.1,6.7,16.2,20.9,4.7,1,0.201,11,7.1
RT-0096,9,STP-51620,39.586161,37.256296,38.97,highway,2025-03-15 04:49:45,2025-03-15 06:08:15,2025-03-15 04:19:45,2025-03-15 05:08:45,12.8,20.3,26.0,33.5,7.5,1,0.203,8,42.4
RT-0096,10,STP-53420,39.405637,36.92349,34.91,highway,2025-03-15 05:25:51,2025-03-15 06:58:33,2025-03-15 05:08:51,2025-03-15 05:42:51,5.8,8.9,23.3,30.0,6.7,1,0.175,13,26.3
RT-0097,1,STP-76509,39.246899,37.234993,54.84,highway,2025-04-06 17:49:44,2025-04-06 17:55:14,2025-04-06 17:32:44,2025-04-06 18:12:44,9.7,13.4,36.6,42.1,5.5,0,0.06,8,15.5
RT-0097,2,STP-85552,39.468963,37.181362,25.12,highway,2025-04-06 18:16:08,2025-04-06 18:27:50,2025-04-06 18:04:08,2025-04-06 18:37:08,9.1,13.0,16.7,19.2,2.5,0,0.104,6,23.8
RT-0097,3,STP-65403,39.503176,37.240957,6.37,highway,2025-04-06 18:29:26,2025-04-06 18:45:38,2025-04-06 18:04:26,2025-04-06 18:39:26,16.4,23.9,4.2,4.8,0.6,1,0.177,14,42.8
RT-0097,4,STP-49351,39.55711,36.891679,30.55,highway,2025-04-06 19:06:14,2025-04-06 19:33:02,2025-04-06 18:42:14,2025-04-06 19:25:14,15.9,16.0,20.4,23.5,3.1,1,0.115,13,28.3
RT-0097,5,STP-73025,39.243164,36.881994,34.92,highway,2025-04-06 19:45:26,2025-04-06 20:15:50,2025-04-06 19:29:26,2025-04-06 19:55:26,12.0,11.1,23.3,26.8,3.5,1,0.027,17,36.7
RT-0097,6,STP-59054,39.494872,37.355415,49.39,highway,2025-04-06 20:30:20,2025-04-06 21:04:50,2025-04-06 20:09:20,2025-04-06 20:52:20,19.1,30.1,32.9,37.9,5.0,1,0.122,19,4.0
RT-0097,7,STP-15089,39.795483,36.874687,53.02,highway,2025-04-06 21:24:44,2025-04-06 22:15:32,2025-04-06 21:01:44,2025-04-06 21:42:44,19.0,17.7,35.3,40.6,5.3,1,0.179,12,25.7
RT-0097,8,STP-74044,39.580988,37.020908,26.93,highway,2025-04-06 22:01:44,2025-04-06 22:53:56,2025-04-06 21:38:44,2025-04-06 22:18:44,5.9,6.5,18.0,20.7,2.7,1,0.073,2,46.1
RT-0097,9,STP-57371,39.578572,37.205855,15.85,highway,2025-04-06 22:18:14,2025-04-06 23:12:38,2025-04-06 22:00:14,2025-04-06 22:47:14,15.5,20.4,10.6,12.2,1.6,1,0.116,5,13.1
RT-0098,1,STP-75620,39.78061,37.195092,36.12,urban,2025-05-30 23:53:38,2025-05-30 23:57:38,2025-05-30 23:30:38,2025-05-31 00:05:38,10.7,11.2,54.2,58.2,4.0,0,0.112,19,38.9
RT-0098,2,STP-55140,39.688537,36.961413,22.45,urban,2025-05-31 00:38:02,2025-05-31 00:45:02,2025-05-31 00:19:02,2025-05-31 00:48:02,8.1,11.3,33.7,36.2,2.5,0,0.287,16,0.6
RT-0098,3,STP-19154,39.664246,37.050704,8.11,urban,2025-05-31 00:58:20,2025-05-31 01:09:26,2025-05-31 00:35:20,2025-05-31 01:13:20,11.3,11.6,12.2,13.1,0.9,0,0.125,6,35.4
RT-0098,4,STP-35954,39.491883,37.101568,19.66,urban,2025-05-31 01:39:08,2025-05-31 01:52:44,2025-05-31 01:23:08,2025-05-31 01:54:08,6.7,8.4,29.5,31.7,2.2,0,0.13,6,40.6
RT-0098,5,STP-35150,39.355611,37.341364,25.57,urban,2025-05-31 02:24:14,2025-05-31 02:42:20,2025-05-31 01:55:14,2025-05-31 02:37:14,11.1,14.4,38.4,41.2,2.8,1,0.264,6,4.5
RT-0098,6,STP-21233,39.426637,36.966057,33.2,urban,2025-05-31 03:25:08,2025-05-31 03:50:08,2025-05-31 03:00:08,2025-05-31 03:50:08,10.1,12.8,49.8,53.4,3.6,0,0.225,4,1.0
RT-0098,7,STP-44875,39.651079,36.804336,28.55,urban,2025-05-31 04:18:02,2025-05-31 04:48:50,2025-05-31 04:05:02,2025-05-31 04:34:02,13.7,21.8,42.8,45.9,3.1,1,0.194,1,19.1
RT-0098,8,STP-78167,39.792138,37.256818,41.76,urban,2025-05-31 05:34:20,2025-05-31 06:17:50,2025-05-31 05:14:20,2025-05-31 06:03:20,19.0,22.4,62.6,67.2,4.6,1,0.176,12,34.3
RT-0098,9,STP-54967,39.799667,37.290108,2.96,urban,2025-05-31 05:57:44,2025-05-31 06:44:56,2025-05-31 05:35:44,2025-05-31 06:26:44,19.1,25.4,4.4,4.7,0.3,1,0.101,12,43.7
RT-0099,1,STP-96537,39.312761,37.391709,51.56,rural,2025-06-12 12:08:17,2025-06-12 12:25:59,2025-06-12 11:58:17,2025-06-12 12:38:17,19.4,28.1,47.6,65.3,17.7,0,0.188,2,48.5
RT-0099,2,STP-52667,39.606758,36.940135,50.71,rural,2025-06-12 13:14:29,2025-06-12 13:58:17,2025-06-12 13:02:29,2025-06-12 13:35:29,12.3,17.1,46.8,64.2,17.4,1,0.202,16,49.4
RT-0099,3,STP-23166,39.640567,36.976318,4.87,rural,2025-06-12 13:31:17,2025-06-12 14:21:35,2025-06-12 13:05:17,2025-06-12 13:59:17,7.9,7.2,4.5,6.2,1.7,1,0.273,17,2.1
RT-0099,4,STP-75264,39.678092,36.980809,4.19,rural,2025-06-12 13:43:05,2025-06-12 14:34:11,2025-06-12 13:19:05,2025-06-12 13:58:05,15.1,18.7,3.9,5.4,1.5,1,0.295,4,24.4
RT-0100,1,STP-97897,39.273859,36.881454,19.74,mountain,2025-05-09 09:04:24,2025-05-09 09:29:18,2025-05-09 08:52:24,2025-05-09 09:24:24,13.0,17.9,26.3,51.2,24.9,1,0.536,19,38.4
RT-0100,2,STP-88732,39.2388,37.005935,11.4,mountain,2025-05-09 09:32:36,2025-05-09 10:16:48,2025-05-09 09:10:36,2025-05-09 10:02:36,18.7,26.1,15.2,29.6,14.4,1,0.49,18,48.3
RT-0100,3,STP-67273,39.685068,36.934131,50.0,mountain,2025-05-09 10:58:00,2025-05-09 12:52:48,2025-05-09 10:46:00,2025-05-09 11:18:00,6.7,5.8,66.7,129.9,63.2,1,0.509,7,37.4
RT-0100,4,STP-25218,39.543703,36.87645,16.48,mountain,2025-05-09 11:26:42,2025-05-09 13:41:24,2025-05-09 11:16:42,2025-05-09 11:45:42,9.7,10.7,22.0,42.8,20.8,1,0.374,18,9.9
RT-0100,5,STP-60875,39.78791,36.991786,28.89,mountain,2025-05-09 12:14:54,2025-05-09 15:07:06,2025-05-09 12:00:54,2025-05-09 12:40:54,10.5,14.1,38.5,75.0,36.5,1,0.494,19,11.5
RT-0101,1,STP-85231,39.48697,37.297212,25.21,rural,2025-06-08 17:54:48,2025-06-08 18:03:42,2025-06-08 17:32:48,2025-06-08 18:05:48,12.4,16.9,23.3,32.2,8.9,0,0.352,11,8.1
RT-0101,2,STP-37605,39.708842,37.36066,25.26,rural,2025-06-08 18:30:30,2025-06-08 18:52:48,2025-06-08 18:15:30,2025-06-08 18:55:30,8.4,11.7,23.3,32.2,8.9,0,0.301,10,49.2
RT-0101,3,STP-96409,39.747426,36.895516,40.01,rural,2025-06-08 19:15:48,2025-06-08 19:55:36,2025-06-08 18:52:48,2025-06-08 19:40:48,5.3,5.9,36.9,51.1,14.2,1,0.354,13,19.9
RT-0101,4,STP-79185,39.636053,36.969418,13.91,rural,2025-06-08 19:33:54,2025-06-08 20:19:12,2025-06-08 19:06:54,2025-06-08 19:55:54,18.8,25.6,12.8,17.7,4.9,1,0.175,11,37.7
RT-0101,5,STP-86072,39.719513,36.832474,14.95,rural,2025-06-08 20:06:30,2025-06-08 21:03:54,2025-06-08 19:36:30,2025-06-08 20:21:30,19.0,19.8,13.8,19.1,5.3,1,0.271,15,34.9
RT-0101,6,STP-48152,39.738331,36.92586,8.26,rural,2025-06-08 20:33:06,2025-06-08 21:34:12,2025-06-08 20:03:06,2025-06-08 20:43:06,17.1,16.4,7.6,10.5,2.9,1,0.228,19,5.5
RT-0101,7,STP-29346,39.425933,37.38962,52.78,rural,2025-06-08 21:38:54,2025-06-08 22:58:00,2025-06-08 21:27:54,2025-06-08 21:51:54,15.2,14.2,48.7,67.4,18.7,1,0.227,16,9.4
RT-0101,8,STP-16877,39.270408,37.109261,29.67,rural,2025-06-08 22:21:30,2025-06-08 23:50:06,2025-06-08 22:07:30,2025-06-08 22:51:30,10.1,11.6,27.4,37.9,10.5,1,0.301,8,2.2
RT-0102,1,STP-25997,39.493531,37.201275,42.74,rural,2025-05-25 23:32:35,2025-05-26 01:02:17,2025-05-25 23:04:35,2025-05-26 00:00:35,12.6,10.3,39.5,129.2,89.7,1,0.741,4,39.8
RT-0102,2,STP-33736,39.430376,37.399973,18.45,rural,2025-05-26 00:02:11,2025-05-26 02:08:11,2025-05-25 23:48:11,2025-05-26 00:15:11,15.5,16.1,17.0,55.6,38.6,1,0.71,18,9.7
RT-0102,3,STP-12588,39.436278,37.290478,9.43,rural,2025-05-26 00:26:23,2025-05-26 02:52:47,2025-05-26 00:14:23,2025-05-26 00:52:23,16.8,20.6,8.7,28.5,19.8,1,0.812,18,35.8
RT-0102,4,STP-95419,39.274454,37.251793,18.3,rural,2025-05-26 01:00:05,2025-05-26 04:08:41,2025-05-26 00:45:05,2025-05-26 01:29:05,19.5,29.6,16.9,55.3,38.4,1,0.784,1,28.0
RT-0102,5,STP-51195,39.273827,36.87729,32.24,rural,2025-05-26 01:49:23,2025-05-26 06:15:47,2025-05-26 01:22:23,2025-05-26 02:07:23,8.1,7.5,29.8,97.5,67.7,1,0.815,2,4.7
RT-0102,6,STP-26346,39.503689,37.018136,28.28,rural,2025-05-26 02:23:35,2025-05-26 07:48:41,2025-05-26 02:13:35,2025-05-26 02:40:35,13.2,15.0,26.1,85.4,59.3,1,0.705,17,45.3
RT-0102,7,STP-48456,39.595495,37.066952,11.03,rural,2025-05-26 02:46:59,2025-05-26 08:37:05,2025-05-26 02:20:59,2025-05-26 03:07:59,13.7,18.6,10.2,33.4,23.2,1,0.766,17,10.9
RT-0103,1,STP-44167,39.429069,37.342196,18.43,rural,2025-02-06 18:46:12,2025-02-06 18:52:42,2025-02-06 18:28:12,2025-02-06 19:09:12,11.0,9.5,17.0,23.5,6.5,0,0.304,5,27.0
RT-0103,2,STP-19248,39.577741,36.96164,36.6,rural,2025-02-06 19:31:00,2025-02-06 19:49:00,2025-02-06 19:10:00,2025-02-06 19:59:00,14.5,19.1,33.8,46.8,13.0,0,0.248,17,30.4
RT-0103,3,STP-65009,39.692941,36.989816,13.03,rural,2025-02-06 19:57:30,2025-02-06 20:24:42,2025-02-06 19:28:30,2025-02-06 20:14:30,16.8,18.5,12.0,16.6,4.6,1,0.132,4,26.8
RT-0103,4,STP-99650,39.529021,36.839576,22.31,rural,2025-02-06 20:34:54,2025-02-06 21:11:42,2025-02-06 20:14:54,2025-02-06 20:52:54,14.6,15.9,20.6,28.5,7.9,1,0.145,8,14.0
RT-0103,5,STP-22838,39.426294,37.381264,47.87,rural,2025-02-06 21:33:42,2025-02-06 22:28:48,2025-02-06 21:20:42,2025-02-06 21:48:42,10.7,9.5,44.2,61.2,17.0,1,0.221,10,29.6
RT-0103,6,STP-74175,39.257324,37.00934,37.09,rural,2025-02-06 22:18:36,2025-02-06 23:25:36,2025-02-06 22:00:36,2025-02-06 22:47:36,13.6,13.9,34.2,47.3,13.1,1,0.136,2,9.0
RT-0103,7,STP-61060,39.308403,37.283651,24.28,rural,2025-02-06 22:54:36,2025-02-07 00:10:30,2025-02-06 22:27:36,2025-02-06 23:23:36,15.2,21.8,22.4,31.0,8.6,1,0.292,13,24.1
RT-0103,8,STP-26721,39.355437,37.211995,8.08,rural,2025-02-06 23:17:18,2025-02-07 00:42:42,2025-02-06 23:03:18,2025-02-06 23:39:18,15.7,20.8,7.5,10.4,2.9,1,0.23,9,3.1
RT-0103,9,STP-93780,39.7847,37.224501,47.74,rural,2025-02-07 00:17:06,2025-02-07 02:04:30,2025-02-06 23:53:06,2025-02-07 00:32:06,8.7,11.2,44.1,61.0,16.9,1,0.204,12,40.0
RT-0103,10,STP-75828,39.372092,37.37157,47.58,rural,2025-02-07 01:09:42,2025-02-07 03:16:24,2025-02-07 00:52:42,2025-02-07 01:28:42,12.8,17.6,43.9,60.7,16.8,1,0.243,3,47.4
RT-0104,1,STP-72869,39.498683,37.211073,2.46,highway,2025-05-22 23:51:15,2025-05-22 23:52:57,2025-05-22 23:38:15,2025-05-23 00:13:15,15.2,18.6,1.6,3.3,1.7,0,0.301,7,45.6
RT-0104,2,STP-10955,39.628496,37.221555,14.46,highway,2025-05-23 00:16:03,2025-05-23 00:31:21,2025-05-22 23:50:03,2025-05-23 00:45:03,16.2,16.1,9.6,19.8,10.2,0,0.307,15,48.3
RT-0104,3,STP-98410,39.758111,37.258226,14.75,highway,2025-05-23 00:42:03,2025-05-23 01:07:39,2025-05-23 00:21:03,2025-05-23 00:56:03,18.6,17.5,9.8,20.2,10.4,1,0.401,2,21.4
RT-0104,4,STP-59688,39.30229,37.381837,51.78,highway,2025-05-23 01:35:09,2025-05-23 02:36:21,2025-05-23 01:08:09,2025-05-23 01:48:09,10.1,13.6,34.5,71.2,36.7,1,0.357,16,15.0
RT-0104,5,STP-37926,39.201341,37.178706,20.78,highway,2025-05-23 01:59:09,2025-05-23 03:18:39,2025-05-23 01:29:09,2025-05-23 02:25:09,10.9,16.8,13.9,28.7,14.8,1,0.464,2,46.8
RT-0104,6,STP-90969,39.709011,36.834498,63.72,highway,2025-05-23 02:52:33,2025-05-23 05:03:09,2025-05-23 02:33:33,2025-05-23 03:13:33,5.1,6.0,42.5,87.7,45.2,1,0.32,12,44.6
RT-0105,1,STP-49227,39.418697,37.335316,27.24,highway,2025-04-06 19:24:16,2025-04-06 19:45:22,2025-04-06 19:00:16,2025-04-06 19:48:16,13.0,13.2,18.2,39.3,21.1,0,0.331,12,37.5
RT-0105,2,STP-10761,39.415542,37.322308,1.17,highway,2025-04-06 19:38:04,2025-04-06 20:00:16,2025-04-06 19:27:04,2025-04-06 19:52:04,8.0,7.6,0.8,1.7,0.9,1,0.377,11,45.1
RT-0105,3,STP-31012,39.599723,37.369026,20.87,highway,2025-04-06 19:59:58,2025-04-06 20:37:52,2025-04-06 19:46:58,2025-04-06 20:22:58,19.4,30.8,13.9,30.0,16.1,1,0.396,16,40.1
RT-0105,4,STP-26703,39.394933,37.258636,24.66,highway,2025-04-06 20:35:46,2025-04-06 21:44:04,2025-04-06 20:13:46,2025-04-06 20:49:46,18.2,21.9,16.4,35.4,19.0,1,0.32,4,39.7
RT-0105,5,STP-26531,39.293325,37.100001,17.71,highway,2025-04-06 21:05:46,2025-04-06 22:31:28,2025-04-06 20:45:46,2025-04-06 21:28:46,16.5,16.3,11.8,25.5,13.7,1,0.494,1,22.0
RT-0105,6,STP-47940,39.369334,36.849569,23.14,highway,2025-04-06 21:37:40,2025-04-06 23:21:04,2025-04-06 21:11:40,2025-04-06 21:52:40,11.4,14.8,15.4,33.3,17.9,1,0.348,4,43.3
RT-0106,1,STP-29163,39.455782,37.16988,24.12,urban,2025-05-18 10:56:59,2025-05-18 11:09:47,2025-05-18 10:33:59,2025-05-18 11:22:59,6.4,5.4,36.2,49.0,12.8,0,0.206,8,11.5
RT-0106,2,STP-65846,39.487517,37.105918,6.53,urban,2025-05-18 11:13:11,2025-05-18 11:28:29,2025-05-18 10:55:11,2025-05-18 11:34:11,14.7,15.3,9.8,13.3,3.5,0,0.201,12,35.7
RT-0106,3,STP-42370,39.391905,36.828534,26.09,urban,2025-05-18 12:06:59,2025-05-18 12:36:41,2025-05-18 11:46:59,2025-05-18 12:22:59,5.6,4.7,39.1,52.9,13.8,1,0.202,9,45.5
RT-0106,4,STP-23207,39.458545,36.951358,12.89,urban,2025-05-18 12:31:53,2025-05-18 13:07:29,2025-05-18 12:18:53,2025-05-18 12:44:53,12.4,13.2,19.3,26.1,6.8,1,0.278,18,38.6
RT-0106,5,STP-27079,39.398727,37.244775,26.06,urban,2025-05-18 13:23:23,2025-05-18 14:13:35,2025-05-18 12:57:23,2025-05-18 13:52:23,10.4,14.8,39.1,52.9,13.8,1,0.219,9,10.9
RT-0107,1,STP-15742,39.276699,37.050928,16.39,rural,2025-04-25 03:49:34,2025-04-25 04:03:10,2025-04-25 03:22:34,2025-04-25 04:10:34,15.7,23.8,15.1,28.7,13.6,0,0.408,15,31.7
RT-0107,2,STP-25391,39.74651,36.840625,55.27,rural,2025-04-25 04:56:16,2025-04-25 06:03:58,2025-04-25 04:30:16,2025-04-25 05:06:16,11.3,17.5,51.0,97.0,46.0,1,0.263,9,35.0
RT-0107,3,STP-26899,39.373794,37.373482,61.68,rural,2025-04-25 06:04:28,2025-04-25 08:09:40,2025-04-25 05:48:28,2025-04-25 06:26:28,5.9,9.3,56.9,108.2,51.3,1,0.328,18,43.6
RT-0107,4,STP-19828,39.299311,37.250437,13.44,rural,2025-04-25 06:22:46,2025-04-25 08:42:34,2025-04-25 06:00:46,2025-04-25 06:51:46,10.8,15.4,12.4,23.6,11.2,1,0.284,6,0.7
RT-0108,1,STP-29416,39.765228,36.966654,48.54,highway,2025-04-09 02:30:03,2025-04-09 02:43:51,2025-04-09 02:19:03,2025-04-09 03:00:03,7.0,10.5,32.4,46.2,13.8,0,0.359,7,27.0
RT-0108,2,STP-10183,39.589187,37.17961,26.75,highway,2025-04-09 02:54:51,2025-04-09 03:19:45,2025-04-09 02:27:51,2025-04-09 03:12:51,19.6,20.8,17.8,25.4,7.6,1,0.308,14,45.0
RT-0108,3,STP-48652,39.394781,36.834358,36.67,highway,2025-04-09 03:38:51,2025-04-09 04:15:21,2025-04-09 03:21:51,2025-04-09 03:56:51,17.2,25.1,24.4,34.8,10.4,1,0.199,1,27.1
RT-0108,4,STP-86449,39.263866,37.247462,38.4,highway,2025-04-09 04:21:39,2025-04-09 05:16:57,2025-04-09 03:51:39,2025-04-09 04:51:39,10.7,14.2,25.6,36.5,10.9,1,0.284,7,40.9
RT-0108,5,STP-38919,39.394558,36.922351,31.51,highway,2025-04-09 04:53:21,2025-04-09 06:01:03,2025-04-09 04:31:21,2025-04-09 05:07:21,14.4,21.4,21.0,29.9,8.9,1,0.253,14,18.7
RT-0108,6,STP-72784,39.256215,36.908908,15.43,highway,2025-04-09 05:18:03,2025-04-09 06:37:09,2025-04-09 05:02:03,2025-04-09 05:46:03,7.8,11.6,10.3,14.7,4.4,1,0.261,6,32.6
RT-0108,7,STP-12758,39.386096,37.331152,39.09,highway,2025-04-09 05:51:57,2025-04-09 07:25:57,2025-04-09 05:35:57,2025-04-09 06:03:57,17.3,23.4,26.1,37.2,11.1,1,0.192,14,12.6
RT-0108,8,STP-94557,39.782231,36.86014,59.75,highway,2025-04-09 06:49:03,2025-04-09 08:46:03,2025-04-09 06:39:03,2025-04-09 07:18:03,12.9,17.8,39.8,56.7,16.9,1,0.183,13,1.5
RT-0109,1,STP-28249,39.488255,37.137711,34.93,highway,2025-05-30 19:23:47,2025-05-30 19:23:59,2025-05-30 19:03:47,2025-05-30 19:48:47,11.7,10.9,23.3,23.5,0.2,0,0.001,2,27.4
RT-0109,2,STP-45056,39.576492,36.873845,24.66,highway,2025-05-30 19:51:53,2025-05-30 19:51:29,2025-05-30 19:32:53,2025-05-30 20:04:53,17.4,15.4,16.4,16.6,0.2,0,0.072,14,7.5
RT-0109,3,STP-39401,39.214401,37.056281,43.21,highway,2025-05-30 20:38:05,2025-05-30 20:35:59,2025-05-30 20:21:05,2025-05-30 21:00:05,7.2,9.5,28.8,29.1,0.3,0,0.107,4,24.8
RT-0109,4,STP-24435,39.334713,37.37388,30.44,highway,2025-05-30 21:05:35,2025-05-30 21:05:59,2025-05-30 20:45:35,2025-05-30 21:18:35,9.2,7.9,20.3,20.5,0.2,0,0.042,3,44.8
RT-0109,5,STP-89233,39.290662,37.057177,27.68,highway,2025-05-30 21:33:17,2025-05-30 21:32:35,2025-05-30 21:10:17,2025-05-30 21:47:17,10.0,9.5,18.5,18.7,0.2,0,0.149,10,31.4
RT-0109,6,STP-47618,39.409031,36.862354,21.3,highway,2025-05-30 21:57:29,2025-05-30 21:56:23,2025-05-30 21:39:29,2025-05-30 22:09:29,18.7,24.9,14.2,14.3,0.1,0,0.128,5,39.0
RT-0109,7,STP-29213,39.392154,37.03436,14.9,highway,2025-05-30 22:26:05,2025-05-30 22:31:17,2025-05-30 22:01:05,2025-05-30 22:38:05,15.8,22.6,9.9,10.0,0.1,0,0.0,14,48.0
RT-0109,8,STP-46500,39.286801,36.993832,12.22,highway,2025-05-30 22:49:59,2025-05-30 23:02:05,2025-05-30 22:28:59,2025-05-30 23:09:59,6.9,9.8,8.1,8.2,0.1,0,0.069,16,34.8
RT-0109,9,STP-64256,39.561046,37.181963,34.51,highway,2025-05-30 23:19:53,2025-05-30 23:35:05,2025-05-30 23:02:53,2025-05-30 23:41:53,7.1,11.0,23.0,23.2,0.2,0,0.054,16,27.2
RT-0109,10,STP-74566,39.519485,37.292843,10.57,highway,2025-05-30 23:33:59,2025-05-30 23:53:11,2025-05-30 23:10:59,2025-05-30 23:59:59,10.8,13.7,7.0,7.1,0.1,0,0.086,8,35.3
RT-0110,1,STP-65191,39.345498,37.296693,21.29,rural,2025-04-19 16:32:31,2025-04-19 16:52:31,2025-04-19 16:18:31,2025-04-19 16:54:31,5.8,5.3,19.7,39.7,20.0,0,0.546,14,18.9
RT-0110,2,STP-23894,39.597648,36.844262,47.9,rural,2025-04-19 17:22:31,2025-04-19 18:26:55,2025-04-19 17:12:31,2025-04-19 17:36:31,17.6,26.3,44.2,89.1,44.9,1,0.473,3,12.6
